Name of Membranes,Type of Membranes,NAME of TrOCs,SMILEs,Pure water flux (L·m-2·h-1),Pressure (bar),pH,Temperature (oC),Filtration duration (h),TrOC concentration (mg/L),MW (Da),MWCO (Da),Min projection (nm),Max projection (nm),Molecular radius (nm),Pore radius (nm),pKa1 ,Zeta potential (mV),log Kow,Contact angle (°),Molecular charge,Charge product,log D ,TrOC Rejection (%),Reference
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,5.0,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-11.5878,1.63,30.3,-0.9872813524037093,11.4404188553837,-1.224466242282711,70.2899,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,5.5,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-13.81755,1.63,30.3,-0.9959427257570411,13.7614884102842,-1.249508341770055,76.8116,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,6.0,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-16.0473,1.63,30.3,-0.998713407900003,16.02665367059372,-1.257519045735976,81.8841,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,6.5,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-18.27705,1.63,30.3,-0.9995927856133058,18.26960732229367,-1.260061536780425,83.3333,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,7.0,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-27.29,1.63,30.3,-0.999871191638562,27.28648481981635,-1.260866475108094,86.9565,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,7.5,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-21.52875,1.63,30.3,-0.9999592636317388,21.5278729969118,-1.261121112279961,86.2319,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,8.0,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-22.5507,1.63,30.3,-0.9999871176704396,22.55040949445078,-1.26120164495992,87.6812,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,8.5,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-23.57265,1.63,30.3,-0.9999959262138178,23.57255397006415,-1.261227112563108,89.8551,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,"2,4-Dihydroxybenzoic acid",OC(=O)c1ccc(O)cc1O,27.5,5.5,9.0,25.0,0.5,1.6,154.120999999999,200,0.359,0.505,0.2277471565708836,0.31,3.11,-24.5946,1.63,30.3,-0.9999987117521079,24.59456831605839,-1.261235166219743,90.5797,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,2-Naphthalenesulfonic acid,O[S](=O)(=O)c1ccc2ccccc2c1,27.5,5.5,3.0,25.0,0.5,1.6,208.238,200,0.389,0.599,0.2881751925516616,0.31,0.27,0.675676,0.63,30.3,-0.9981413737872997,-0.6744201708751075,-2.688829976639888,17.5,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,2-Naphthalenesulfonic acid,O[S](=O)(=O)c1ccc2ccccc2c1,27.5,5.5,5.0,25.0,0.5,1.6,208.238,200,0.389,0.599,0.2881751925516616,0.31,0.27,-11.5878,0.63,30.3,-0.9999813794753638,11.58758422908462,-2.694948013818894,89.375,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,2-Naphthalenesulfonic acid,O[S](=O)(=O)c1ccc2ccccc2c1,27.5,5.5,7.0,25.0,0.5,1.6,208.238,200,0.389,0.599,0.2881751925516616,0.31,0.27,-27.29,0.63,30.3,-0.9999998137913211,27.28999491836515,-2.695009308102454,87.5,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,2-Naphthalenesulfonic acid,O[S](=O)(=O)c1ccc2ccccc2c1,27.5,5.5,9.0,25.0,0.5,1.6,208.238,200,0.389,0.599,0.2881751925516616,0.31,0.27,-24.5946,0.63,30.3,-0.9999999981379128,24.59459995420271,-2.695009921056701,85.625,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,3.0,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,0.675676,2.14,30.3,-0.01708117154679347,-0.01154133766605123,2.096071680565682,9.52381,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,3.5,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-2.390193,2.14,30.3,-0.05209144932737488,0.1245086175421461,2.006034374774542,9.52381,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,4.0,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-5.456061999999999,2.14,30.3,-0.1480516541474263,0.8077790042309148,1.759249748862328,11.5646,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,4.5,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-8.521931,2.14,30.3,-0.3546475495606177,3.022281946674665,1.227938974149498,16.3265,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,5.0,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-11.5878,2.14,30.3,-0.634743335052317,7.355278817919238,0.507605646685477,19.0476,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,5.5,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-13.81755,2.14,30.3,-0.8460451004320948,11.69027047747549,-0.03580739856203197,37.415,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,6.0,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-16.0473,2.14,30.3,-0.9455871395661248,15.17412050475948,-0.291803568394065,49.6599,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,6.5,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-18.27705,2.14,30.3,-0.9821282046277382,17.9504063023914,-0.3857776599310165,64.6259,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,7.0,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-27.29,2.14,30.3,-0.9942785242829096,27.1338609276806,-0.4170251139817687,77.551,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,7.5,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-21.52875,2.14,30.3,-0.9981836044379537,21.4896452740436,-0.4270679619209425,78.9116,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,8.0,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-22.5507,2.14,30.3,-0.9994248910033477,22.53773088954919,-0.4302602273112162,82.9932,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,8.5,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-23.57265,2.14,30.3,-0.9998180630212267,23.56836126327732,-0.4312713632246226,84.3537,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Acetic acid,CC(O)=O,27.5,5.5,9.0,25.0,0.5,12.5,60.052,200,0.275,0.327,0.1645091332997442,0.31,4.76,-24.5946,2.14,30.3,-0.9999424593173869,24.5931848099274,-0.4315912780629696,84.3537,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Glutaric acid,OC(=O)CCCC(O)=O,27.5,5.5,3.0,25.0,0.5,11.0,132.115,200,0.323,0.519,0.2187738863917409,0.31,5.41,0.675676,-0.29,30.3,-0.003875374493625008,-0.002618497536354571,-0.29,19.5652,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Glutaric acid,OC(=O)CCCC(O)=O,27.5,5.5,3.5,25.0,0.5,11.0,132.115,200,0.323,0.519,0.2187738863917409,0.31,5.41,-2.390193,-0.29,30.3,-0.01215317104015339,0.02904842434797734,-0.29,22.4638,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Glutaric acid,OC(=O)CCCC(O)=O,27.5,5.5,4.0,25.0,0.5,11.0,132.115,200,0.323,0.519,0.2187738863917409,0.31,5.41,-5.456061999999999,-0.29,30.3,-0.03744763253644467,0.2043166048720594,-0.29,26.087,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Glutaric acid,OC(=O)CCCC(O)=O,27.5,5.5,4.5,25.0,0.5,11.0,132.115,200,0.323,0.519,0.2187738863917409,0.31,5.41,-8.521931,-0.29,30.3,-0.1095493612770752,0.9335720978973068,-0.29,49.2754,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Glutaric acid,OC(=O)CCCC(O)=O,27.5,5.5,5.0,25.0,0.5,11.0,132.115,200,0.323,0.519,0.2187738863917409,0.31,5.41,-11.5878,-0.29,30.3,-0.280080994052848,3.245522542885592,-0.29,61.5942,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
NF200,NF,Glutaric acid,OC(=O)CCCC(O)=O,27.5,5.5,5.5,25.0,0.5,11.0,132.115,200,0.323,0.519,0.2187738863917409,0.31,5.41,-13.81755,-0.29,30.3,-0.5516235473109605,7.622085946146562,-0.29,82.6087,The role of membrane surface charge and solute physico-chemical properties in the rejection of organic acids by NF membranes
